run,repeat,problem,seed,strategy,executed_strategy,objective_sense,optimizer_goal,optimizer_goal_effective,optimizer_goal_mode,optimizer_score_goal,optimizer_score_goal_source,optimizer_best_objective,optimizer_best_objective_raw,optimizer_internal_goal_hit,optimizer_goal_hit,optimizer_score_goal_hit,focus3_best_objective,focus3_internal_goal_hit,focus3_goal_hit,focus3_score_goal_hit,archive_only_goal_hit,score_archive_only_goal_hit,focus3_eval_count,focus3_improved_count,source_prob_topk,source_prob_best_local,source_prob_correlated_local,source_prob_boundary,source_prob_random,focus3_selected_topk,focus3_selected_best_local,focus3_selected_correlated_local,focus3_selected_local_probe,focus3_selected_boundary,focus3_selected_random,focus3_best_score_correlated_local,focus3_best_score_best_local,focus3_near_goal_exploitation_active,focus3_goal_free_plateau_applied,focus3_goal_free_plateau_state,focus3_acq_effective,focus3_recover_active,focus3_recover_no_improve_count,optimizer_n_iterations,modeler_all_real_included,modeler_all_real_only,modeler_selected_features,selected_feature_count,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,survivor_optimum_included,volume_ratio,volume_ratio_pct,volume_cap_pass,explorer_bounds_pass,explorer_joint_pass,optimizer_final_pass,optimizer_score_final_pass,optimizer_csv,optimizer_metadata,explorer_metadata,selected_bounds_path,run_root
43,8,goldstein_price,7044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001714534246577,3.0001714534246577,False,True,True,3.0001714534246577,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,2.120637560369492,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131922_689057_39f5\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131922_689057_39f5\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131922_689057_39f5\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131922_689057_39f5\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131922_689057_39f5
44,9,goldstein_price,8044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001973902941765,3.0001973902941765,False,True,True,3.0001973902941765,False,True,True,False,False,350,12,0.22,0.78,0.0,0.0,0.0,1,0,0,0,0,0,,2.8824142464767086,False,False,normal,LCB,True,6,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000033927,24.990000000033927,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132225_459277_7c98\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132225_459277_7c98\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132225_459277_7c98\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132225_459277_7c98\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132225_459277_7c98
45,10,goldstein_price,9044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000254357121374,3.0000254357121374,False,True,True,3.000025435712137,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.978821456589454,False,False,normal,LCB,True,18,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000004,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132507_092443_f786\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132507_092443_f786\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132507_092443_f786\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132507_092443_f786\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132507_092443_f786
46,11,goldstein_price,10044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.00011222928245,3.00011222928245,False,True,True,3.00011222928245,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,1,0,0,0,0,0,,2.56776263555871,False,False,normal,LCB,True,9,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132826_310103_372e\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132826_310103_372e\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132826_310103_372e\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132826_310103_372e\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_132826_310103_372e
47,12,goldstein_price,11044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001117042965717,3.0001117042965717,False,True,True,3.000111704296572,False,True,True,False,False,350,7,0.22,0.78,0.0,0.0,0.0,0,0,0,0,0,1,,2.6984325023977407,False,False,normal,LCB,True,3,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133110_887987_8754\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133110_887987_8754\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133110_887987_8754\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133110_887987_8754\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133110_887987_8754
48,13,goldstein_price,12044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0012287323596643,3.0012287323596643,False,True,True,3.0012287323596643,False,True,True,False,False,350,10,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,2.9869652351116542,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000040286,24.990000000040286,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133431_182578_d42f\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133431_182578_d42f\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133431_182578_d42f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133431_182578_d42f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133431_182578_d42f
49,14,goldstein_price,13044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000276330347777,3.0000276330347777,False,True,True,3.0000276330347777,False,True,True,False,False,350,6,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,1,0,0,0,0,,2.942315275178004,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133712_443750_5584\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133712_443750_5584\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133712_443750_5584\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133712_443750_5584\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133712_443750_5584
50,15,goldstein_price,14044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0002704658704413,3.0002704658704413,False,True,True,3.0002704658704413,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,7,23,0,0,0,0,,1.631311072575324,False,False,normal,LCB,True,3,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000032245,24.990000000032246,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133959_418706_41e4\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133959_418706_41e4\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133959_418706_41e4\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133959_418706_41e4\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_133959_418706_41e4
51,16,goldstein_price,15044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001289657558856,3.0001289657558856,False,True,True,3.0001289657558856,False,True,True,False,False,350,5,0.22,0.78,0.0,0.0,0.0,0,0,0,0,0,1,,2.9813250136340232,False,False,normal,LCB,True,9,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000044002,24.990000000044002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134324_947028_8305\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134324_947028_8305\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134324_947028_8305\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134324_947028_8305\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134324_947028_8305
52,17,goldstein_price,16044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0006528459011537,3.0006528459011537,False,True,True,3.0006528459011537,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.967041981310728,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000039414,24.990000000039416,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134602_193205_0345\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134602_193205_0345\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134602_193205_0345\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134602_193205_0345\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134602_193205_0345
53,18,goldstein_price,17044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000024130552004,3.000024130552004,False,True,True,3.000024130552004,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,0,0,0,0,1,0,,1.2739758633567737,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000004,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134905_127907_2c89\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134905_127907_2c89\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134905_127907_2c89\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134905_127907_2c89\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_134905_127907_2c89
54,19,goldstein_price,18044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001514137971825,3.0001514137971825,False,True,True,3.0001514137971825,False,True,True,False,False,350,5,0.16,0.84,0.0,0.0,0.0,0,0,0,0,0,1,,-0.5772084492452678,False,False,normal,LCB,True,17,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000036894,24.990000000036893,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135132_919546_cdb2\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135132_919546_cdb2\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135132_919546_cdb2\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135132_919546_cdb2\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135132_919546_cdb2
55,20,goldstein_price,19044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0002732646709624,3.0002732646709624,False,True,True,3.0002732646709624,False,True,True,False,False,350,7,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.2090265452401483,False,False,normal,LCB,True,13,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000028476,24.990000000028477,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c
56,21,goldstein_price,20044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000327072442823,3.0000327072442823,False,True,True,3.0000327072442823,False,True,True,False,False,350,9,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.669862569926146,False,False,normal,LCB,True,17,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000045415,24.990000000045416,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76
57,22,goldstein_price,21044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.00043874922013,3.00043874922013,False,True,True,3.00043874922013,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.8000366598644444,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000007,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725
58,23,goldstein_price,22044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0003389576754724,3.0003389576754724,False,True,True,3.0003389576754724,False,True,True,False,False,350,7,0.22,0.78,0.0,0.0,0.0,0,0,0,0,0,1,,2.549507538475123,False,False,normal,LCB,True,3,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499000000004066,24.99000000004066,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a
59,24,goldstein_price,23044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001205278784493,3.0001205278784493,False,True,True,3.0001205278784493,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,2.967216975923208,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499000000000001,24.99000000000001,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345
60,25,goldstein_price,24044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0005306552832782,3.0005306552832782,False,True,True,3.0005306552832782,False,True,True,False,False,350,13,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,2.957054628434207,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000004,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f
61,26,goldstein_price,25044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000103729428219,3.000103729428219,False,True,True,3.000103729428219,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.9433471246864857,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40
62,27,goldstein_price,26044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000722447351733,3.0000722447351733,False,True,True,3.0000722447351733,False,True,True,False,False,350,8,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.8131555882065604,False,False,normal,LCB,True,16,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000004,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127
63,28,goldstein_price,27044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0003867617922904,3.0003867617922904,False,True,True,3.0003867617922904,False,True,True,False,False,350,10,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,2.246854279484978,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000039322,24.990000000039323,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641
64,29,goldstein_price,28044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000055270754381,3.000055270754381,False,True,True,3.000055270754381,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,0,1,0,0,0,0,,2.9325807406442945,False,False,normal,LCB,True,21,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000041457,24.990000000041455,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc
