run,repeat,problem,seed,strategy,executed_strategy,objective_sense,optimizer_goal,optimizer_goal_effective,optimizer_goal_mode,optimizer_score_goal,optimizer_score_goal_source,optimizer_best_objective,optimizer_best_objective_raw,optimizer_internal_goal_hit,optimizer_goal_hit,optimizer_score_goal_hit,focus3_best_objective,focus3_internal_goal_hit,focus3_goal_hit,focus3_score_goal_hit,archive_only_goal_hit,score_archive_only_goal_hit,focus3_eval_count,focus3_improved_count,source_prob_topk,source_prob_best_local,source_prob_correlated_local,source_prob_boundary,source_prob_random,focus3_selected_topk,focus3_selected_best_local,focus3_selected_correlated_local,focus3_selected_local_probe,focus3_selected_boundary,focus3_selected_random,focus3_best_score_correlated_local,focus3_best_score_best_local,focus3_near_goal_exploitation_active,focus3_goal_free_plateau_applied,focus3_goal_free_plateau_state,focus3_acq_effective,focus3_recover_active,focus3_recover_no_improve_count,optimizer_n_iterations,modeler_all_real_included,modeler_all_real_only,modeler_selected_features,selected_feature_count,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,survivor_optimum_included,volume_ratio,volume_ratio_pct,volume_cap_pass,explorer_bounds_pass,explorer_joint_pass,optimizer_final_pass,optimizer_score_final_pass,optimizer_csv,optimizer_metadata,explorer_metadata,selected_bounds_path,run_root
43,8,goldstein_price,7044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000661664173919,3.000661664173919,False,True,True,3.000661664173919,False,True,True,False,False,350,7,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.6770524517279823,False,False,normal,LCB,True,8,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160109_381901_00b0\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160109_381901_00b0\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160109_381901_00b0\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160109_381901_00b0\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160109_381901_00b0
44,9,goldstein_price,8044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000439996532158,3.000439996532158,False,True,True,3.000439996532158,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.3835763724755266,False,False,normal,LCB,True,5,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160659_441096_6500\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160659_441096_6500\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160659_441096_6500\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160659_441096_6500\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_160659_441096_6500
45,10,goldstein_price,9044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000414013221546,3.0000414013221546,False,True,True,3.0000414013221546,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.9025016002771387,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999976,24.989999999999977,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_161657_382936_da92\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_161657_382936_da92\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_161657_382936_da92\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_161657_382936_da92\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_161657_382936_da92
46,11,goldstein_price,10044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000066458522984,3.000066458522984,False,True,True,3.000066458522984,False,True,True,False,False,350,11,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,1,0,0,0,0,,3.006060039834381,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_162615_449225_2ea2\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_162615_449225_2ea2\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_162615_449225_2ea2\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_162615_449225_2ea2\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_162615_449225_2ea2
47,12,goldstein_price,11044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000028648390638,3.0000028648390638,False,True,True,3.000002864839064,False,True,True,False,False,350,7,0.16,0.84,0.0,0.0,0.0,1,0,0,0,0,0,,2.581586996178073,False,False,normal,LCB,True,10,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_163824_224529_2d80\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_163824_224529_2d80\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_163824_224529_2d80\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_163824_224529_2d80\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_163824_224529_2d80
48,13,goldstein_price,12044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001755571399005,3.0001755571399005,False,True,True,3.0001755571399005,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.9439787090714424,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_164907_520536_dda1\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_164907_520536_dda1\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_164907_520536_dda1\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_164907_520536_dda1\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_164907_520536_dda1
49,14,goldstein_price,13044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000047043847305,3.000047043847305,False,True,True,3.000047043847305,False,True,True,False,False,350,6,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,2.9993116656352186,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_165938_504959_84fe\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_165938_504959_84fe\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_165938_504959_84fe\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_165938_504959_84fe\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_165938_504959_84fe
50,15,goldstein_price,14044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000075128000542,3.000075128000542,False,True,True,3.000075128000542,False,True,True,False,False,350,5,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,0.5370727872891181,False,False,normal,LCB,True,12,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999976,24.989999999999977,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_170745_572990_2fa9\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_170745_572990_2fa9\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_170745_572990_2fa9\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_170745_572990_2fa9\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_170745_572990_2fa9
51,16,goldstein_price,15044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000869635858667,3.0000869635858667,False,True,True,3.0000869635858667,False,True,True,False,False,350,5,0.22,0.78,0.0,0.0,0.0,0,1,0,0,0,0,,2.9338695876756566,False,False,normal,LCB,True,8,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_171739_715945_32be\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_171739_715945_32be\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_171739_715945_32be\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_171739_715945_32be\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_171739_715945_32be
52,17,goldstein_price,16044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000506191288316,3.000506191288316,False,True,True,3.000506191288316,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,0,0,0,0,1,,3.0005560004019003,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_172332_248904_e193\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_172332_248904_e193\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_172332_248904_e193\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_172332_248904_e193\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_172332_248904_e193
53,18,goldstein_price,17044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0004415518559324,3.0004415518559324,False,True,True,3.0004415518559324,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,2.828224425751614,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173034_856361_19fc\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173034_856361_19fc\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173034_856361_19fc\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173034_856361_19fc\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173034_856361_19fc
54,19,goldstein_price,18044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0003861416405684,3.0003861416405684,False,True,True,3.0003861416405684,False,True,True,False,False,350,15,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,2.965124336552975,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173442_445676_271b\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173442_445676_271b\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173442_445676_271b\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173442_445676_271b\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173442_445676_271b
55,20,goldstein_price,19044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000002891925203,3.000002891925203,False,True,True,3.000002891925203,False,True,True,False,False,350,9,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.9175736759148365,False,False,normal,LCB,True,14,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173720_045328_6c63\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173720_045328_6c63\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173720_045328_6c63\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173720_045328_6c63\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173720_045328_6c63
56,21,goldstein_price,20044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000593580572164,3.000593580572164,False,True,True,3.000593580572164,False,True,True,False,False,350,8,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,9,21,0,0,0,0,,2.9929933713428625,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173950_986606_662e\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173950_986606_662e\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173950_986606_662e\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173950_986606_662e\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_173950_986606_662e
57,22,goldstein_price,21044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000043323068567,3.000043323068567,False,True,True,3.000043323068567,False,True,True,False,False,350,4,0.16,0.84,0.0,0.0,0.0,0,0,0,0,0,1,,2.667419543045961,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174236_248228_6633\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174236_248228_6633\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174236_248228_6633\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174236_248228_6633\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174236_248228_6633
58,23,goldstein_price,22044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000043484810643,3.000043484810643,False,True,True,3.000043484810643,False,True,True,False,False,350,7,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,1.2384982752574274,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174505_816117_fc3c\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174505_816117_fc3c\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174505_816117_fc3c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174505_816117_fc3c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174505_816117_fc3c
59,24,goldstein_price,23044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000068015042701,3.000068015042701,False,True,True,3.000068015042701,False,True,True,False,False,350,9,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,2.965139213934748,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174742_458947_ee0f\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174742_458947_ee0f\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174742_458947_ee0f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174742_458947_ee0f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_174742_458947_ee0f
60,25,goldstein_price,24044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000059533165985,3.000059533165985,False,True,True,3.000059533165985,False,True,True,False,False,350,10,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.932310631439422,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175011_362537_8543\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175011_362537_8543\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175011_362537_8543\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175011_362537_8543\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175011_362537_8543
61,26,goldstein_price,25044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000736733879267,3.0000736733879267,False,True,True,3.0000736733879267,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,0,1,0,0,0,0,,2.951154856004455,False,False,normal,LCB,True,6,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175249_782278_3fdf\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175249_782278_3fdf\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175249_782278_3fdf\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175249_782278_3fdf\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175249_782278_3fdf
62,27,goldstein_price,26044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000038981241631,3.000038981241631,False,True,True,3.000038981241631,False,True,True,False,False,350,7,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.9516973058765754,False,False,normal,LCB,True,15,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175531_080921_4d91\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175531_080921_4d91\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175531_080921_4d91\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175531_080921_4d91\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175531_080921_4d91
63,28,goldstein_price,27044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.001462505739878,3.001462505739878,False,True,True,3.001462505739878,False,True,True,False,False,350,12,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.820180203922216,False,False,normal,LCB,True,8,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175821_364097_206c\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175821_364097_206c\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175821_364097_206c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175821_364097_206c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_175821_364097_206c
64,29,goldstein_price,28044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000299896419262,3.0000299896419262,False,True,True,3.0000299896419262,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.951780092237754,False,False,normal,LCB,True,12,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180102_758839_3ee3\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180102_758839_3ee3\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180102_758839_3ee3\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180102_758839_3ee3\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_180102_758839_3ee3
