run,problem,feature,is_real,reason,final_score_adj,global_score,perm_selection_rate,drop_selection_rate,stability_pass,null_margin,disagreement,gap_filtered,drop_veto,bootstrap_freq,bootstrap_filtered,bootstrap_rescued
run_six_hump_camel_20260327_105310_804199_95ff,six_hump_camel,x1,True,weighted_vote_pass,0.9724642889713178,0.9875625,0.98625,0.995,True,0.2554973958333333,0.00875,,False,1.0,,
run_six_hump_camel_20260327_105310_804199_95ff,six_hump_camel,x2,True,weighted_vote_pass,0.910852463834216,0.9280625,0.92875,0.9241666666666666,True,0.2067255208333333,0.0045833333333332,,False,1.0,,
run_six_hump_camel_20260327_105310_804199_95ff,six_hump_camel,d2,False,weighted_vote_pass,0.6078197668520227,0.6809999999999998,0.7124999999999999,0.5025,True,-0.0289646354166667,0.2099999999999999,,False,1.0,,
run_six_hump_camel_20260327_110813_338848_9052,six_hump_camel,x2,True,weighted_vote_pass,0.8734239369549396,0.8841249999999998,0.8812499999999999,0.9004166666666666,True,0.1309604166666664,0.0191666666666667,,False,1.0,,
run_six_hump_camel_20260327_110813_338848_9052,six_hump_camel,x1,True,weighted_vote_pass,0.8635762685704845,0.9089375,0.915,0.8745833333333333,True,0.1490916666666668,0.0404166666666666,,False,1.0,,
run_six_hump_camel_20260327_110813_338848_9052,six_hump_camel,d2,False,weighted_vote_pass,0.8160532391605774,0.8756041666666666,0.8854166666666666,0.82,True,0.1352411458333333,0.0654166666666666,,False,1.0,,
run_six_hump_camel_20260327_111628_548177_8039,six_hump_camel,x1,True,weighted_vote_pass,0.9586032911026152,0.98025,0.97875,0.98875,True,0.2542098958333333,0.01,,False,1.0,,
run_six_hump_camel_20260327_111628_548177_8039,six_hump_camel,x2,True,weighted_vote_pass,0.8926866910915234,0.90625,0.9075,0.8991666666666666,True,0.1865624999999999,0.0083333333333334,,False,1.0,,
run_six_hump_camel_20260327_111628_548177_8039,six_hump_camel,d3,False,weighted_vote_pass,0.606308850717081,0.6832395833333332,0.7220833333333333,0.4631249999999999,True,-0.0390687239583332,0.2589583333333333,,False,0.7,,
run_six_hump_camel_20260327_151527_171607_8dc6,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,1.0,,
run_six_hump_camel_20260327_151527_171607_8dc6,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
run_six_hump_camel_20260327_151527_171607_8dc6,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,1.0,,
run_six_hump_camel_20260327_151822_888583_b46c,six_hump_camel,x1,True,weighted_vote_pass,0.94989894401926,0.976875,0.975,0.9875,True,0.194396875,0.0125,False,False,1.0,,
run_six_hump_camel_20260327_151822_888583_b46c,six_hump_camel,x2,True,weighted_vote_pass,0.797840083471787,0.8324687499999999,0.8637499999999999,0.6552083333333332,True,0.0432645833333332,0.2085416666666667,False,False,0.9,,
run_six_hump_camel_20260327_151822_888583_b46c,six_hump_camel,d2,False,weighted_vote_pass,0.7821258584455667,0.8215729166666667,0.8354166666666667,0.7431249999999999,True,0.0421973958333334,0.0922916666666667,False,False,0.8,,
